"City,""colYear"",""colMonth"",""prom_arribades"""
"San Diego,""2005"",""4"",""-2.0000"""
"San Diego,""2005"",""5"",""0.0000"""
"San Diego,""2006"",""3"",""-5.0000"""
"San Diego,""2006"",""6"",""2.0000"""
"San Diego,""2006"",""8"",""-35.0000"""
"San Diego,""2006"",""9"",""0.0000"""
"San Diego,""2007"",""7"",""-13.0000"""
"San Diego,""2007"",""9"",""-31.0000"""
"San Diego,""2007"",""10"",""7.0000"""
"San Diego,""2008"",""2"",""-9.0000"""
"San Diego,""2008"",""6"",""-3.0000"""
"San Diego,""2008"",""7"",""-20.0000"""
"San Francisco,""1987"",""11"",""13.0000"""
"San Francisco,""1988"",""3"",""3.0000"""
"San Francisco,""1988"",""4"",""-1.0000"""
"San Francisco,""1988"",""9"",""-10.0000"""
"San Francisco,""1988"",""11"",""0.0000"""
"San Francisco,""1989"",""3"",""54.0000"""
"San Francisco,""1989"",""5"",""8.0000"""
"San Francisco,""1989"",""6"",""-2.0000"""
"San Francisco,""1989"",""8"",""16.0000"""
"San Francisco,""1989"",""10"",""24.0000"""
"San Francisco,""1990"",""4"",""-9.0000"""
"San Francisco,""1990"",""9"",""-8.0000"""
"San Francisco,""1991"",""1"",""3.0000"""
"San Francisco,""1991"",""3"",""-2.0000"""
"San Francisco,""1991"",""5"",""-13.0000"""
"San Francisco,""1991"",""8"",""11.0000"""
"San Francisco,""1991"",""11"",""-18.0000"""
"San Francisco,""1992"",""3"",""-4.0000"""
"San Francisco,""1992"",""6"",""10.0000"""
"San Francisco,""1992"",""12"",""24.0000"""
"San Francisco,""1993"",""3"",""-3.0000"""
"San Francisco,""1993"",""5"",""18.0000"""
"San Francisco,""1993"",""6"",""10.0000"""
"San Francisco,""1993"",""9"",""-3.5000"""
"San Francisco,""1993"",""10"",""3.0000"""
"San Francisco,""1994"",""2"",""17.0000"""
"San Francisco,""1994"",""10"",""9.0000"""
"San Francisco,""1994"",""11"",""128.0000"""
"San Francisco,""1995"",""2"",""4.0000"""
"San Francisco,""1995"",""4"",""1.0000"""
"San Francisco,""1995"",""6"",""-10.0000"""
"San Francisco,""1995"",""8"",""-12.0000"""
"San Francisco,""1995"",""10"",""22.0000"""
"San Francisco,""1996"",""1"",""25.0000"""
"San Francisco,""1996"",""3"",""-3.0000"""
"San Francisco,""1996"",""5"",""-5.0000"""
"San Francisco,""1996"",""8"",""-12.0000"""
"San Francisco,""1996"",""12"",""4.0000"""
"San Francisco,""1997"",""4"",""19.0000"""
"San Francisco,""1997"",""5"",""25.3333"""
"San Francisco,""1997"",""7"",""2.0000"""
"San Francisco,""1997"",""10"",""2.0000"""
"San Francisco,""1997"",""12"",""-2.0000"""
"San Francisco,""1998"",""1"",""-5.0000"""
"San Francisco,""1998"",""4"",""3.0000"""
"San Francisco,""1998"",""6"",""-3.0000"""
"San Francisco,""1999"",""2"",""11.0000"""
"San Francisco,""1999"",""4"",""2.0000"""
"San Francisco,""1999"",""7"",""12.0000"""
"San Francisco,""1999"",""10"",""1.0000"""
"San Francisco,""1999"",""12"",""-9.0000"""
"San Francisco,""2000"",""7"",""41.0000"""
"San Francisco,""2000"",""9"",""-7.0000"""
"San Francisco,""2000"",""10"",""-27.0000"""
"San Francisco,""2001"",""4"",""3.0000"""
"San Francisco,""2001"",""11"",""-4.0000"""
"San Francisco,""2002"",""6"",""5.0000"""
"San Francisco,""2002"",""7"",""-21.0000"""
"San Francisco,""2002"",""10"",""-4.0000"""
"San Francisco,""2002"",""11"",""-7.0000"""
"San Francisco,""2002"",""12"",""-2.0000"""
"San Francisco,""2003"",""1"",""1.0000"""
"San Francisco,""2003"",""2"",""-2.0000"""
"San Francisco,""2003"",""3"",""1.0000"""
"San Francisco,""2003"",""5"",""-15.0000"""
"San Francisco,""2003"",""7"",""0.5000"""
"San Francisco,""2003"",""8"",""-23.0000"""
"San Francisco,""2003"",""9"",""-18.0000"""
"San Francisco,""2003"",""10"",""-22.0000"""
"San Francisco,""2004"",""2"",""-5.0000"""
"San Francisco,""2004"",""6"",""-13.0000"""
"San Francisco,""2004"",""9"",""-13.0000"""
"San Francisco,""2004"",""10"",""-17.0000"""
"San Francisco,""2004"",""11"",""-10.5000"""
"San Francisco,""2005"",""2"",""11.0000"""
"San Francisco,""2005"",""3"",""6.0000"""
"San Francisco,""2005"",""6"",""1.0000"""
"San Francisco,""2005"",""7"",""-15.0000"""
"San Francisco,""2006"",""1"",""3.0000"""
"San Francisco,""2006"",""10"",""-26.0000"""
"San Francisco,""2006"",""12"",""4.6667"""
"San Francisco,""2007"",""2"",""47.0000"""
"San Francisco,""2007"",""3"",""3.0000"""
"San Francisco,""2007"",""5"",""86.0000"""
"San Francisco,""2007"",""6"",""5.0000"""
"San Francisco,""2007"",""8"",""12.0000"""
"San Francisco,""2007"",""9"",""-14.0000"""
"San Francisco,""2007"",""10"",""3.0000"""
"San Francisco,""2007"",""12"",""0.0000"""
"San Francisco,""2008"",""1"",""72.0000"""
"San Francisco,""2008"",""3"",""-24.0000"""
"San Francisco,""2008"",""4"",""9.0000"""
"San Francisco,""2008"",""7"",""47.5000"""
"San Francisco,""2008"",""10"",""8.0000"""
"San Francisco,""2008"",""12"",""-23.0000"""
"San Jose,""1988"",""5"",""9.0000"""
"San Jose,""1988"",""11"",""-6.0000"""
"San Jose,""1989"",""5"",""-11.0000"""
"San Jose,""1989"",""10"",""-5.0000"""
"San Jose,""1990"",""7"",""-32.0000"""
"San Jose,""1990"",""12"",""-21.0000"""
"San Jose,""1991"",""6"",""2.0000"""
"San Jose,""1991"",""8"",""1.0000"""
"San Jose,""1991"",""11"",""0.0000"""
"San Jose,""1992"",""4"",""-4.0000"""
"San Jose,""1992"",""9"",""-11.0000"""
"San Jose,""1992"",""11"",""-7.0000"""
"San Jose,""1993"",""1"",""66.0000"""
"San Jose,""1993"",""2"",""4.0000"""
"San Jose,""1993"",""3"",""-10.0000"""
"San Jose,""1993"",""4"",""16.0000"""
"San Jose,""1996"",""7"",""-3.0000"""
"San Jose,""1996"",""10"",""0.0000"""
"San Jose,""1996"",""11"",""2.0000"""
"San Jose,""1996"",""12"",""-7.0000"""
"San Jose,""1997"",""11"",""-25.0000"""
"San Jose,""1997"",""12"",""-3.0000"""
"San Jose,""1998"",""2"",""2.5000"""
"San Jose,""1998"",""3"",""3.0000"""
"San Jose,""1998"",""7"",""-5.0000"""
"San Jose,""1998"",""10"",""-2.0000"""
"San Jose,""2002"",""5"",""-12.0000"""
"San Jose,""2004"",""7"",""-9.5000"""
"San Jose,""2004"",""8"",""3.0000"""
"San Jose,""2004"",""9"",""-14.0000"""
"San Jose,""2004"",""10"",""0.0000"""
"San Jose,""2005"",""1"",""2.0000"""
"San Jose,""2005"",""4"",""-10.0000"""
"San Jose,""2005"",""9"",""-13.0000"""
"San Jose,""2005"",""12"",""19.0000"""
"San Jose,""2006"",""2"",""-10.0000"""
"San Jose,""2006"",""5"",""-8.0000"""
"San Jose,""2006"",""12"",""-3.0000"""
"San Juan,""1988"",""9"",""2.0000"""
"San Juan,""1988"",""12"",""-14.0000"""
"San Juan,""1991"",""7"",""-8.0000"""
"San Juan,""1991"",""10"",""-23.0000"""
"San Juan,""1992"",""7"",""0.0000"""
"San Juan,""1993"",""9"",""-10.0000"""
"San Juan,""1994"",""2"",""1.0000"""
"San Juan,""1994"",""4"",""16.0000"""
"San Juan,""1994"",""10"",""-3.0000"""
"San Juan,""1995"",""6"",""4.0000"""
"San Juan,""1996"",""7"",""30.0000"""
"San Juan,""2000"",""1"",""0.0000"""
"San Juan,""2001"",""2"",""-12.0000"""
"San Juan,""2003"",""2"",""-2.0000"""
"San Juan,""2003"",""6"",""-31.0000"""
"San Juan,""2004"",""6"",""37.0000"""
"San Juan,""2004"",""11"",""9.0000"""
"San Juan,""2005"",""2"",""14.0000"""
"San Juan,""2005"",""5"",""-16.0000"""
"San Juan,""2005"",""8"",""-9.0000"""
"San Juan,""2006"",""4"",""-9.0000"""
"San Juan,""2006"",""8"",""-5.0000"""
"San Luis Obispo,""2003"",""2"",""-8.0000"""
"San Luis Obispo,""2003"",""11"",""-5.0000"""
"San Luis Obispo,""2005"",""8"",""18.0000"""
"San Luis Obispo,""2006"",""7"",""12.0000"""
"San Luis Obispo,""2008"",""6"",""29.0000"""
"Santa Ana,""1989"",""1"",""-12.0000"""
"Santa Ana,""1990"",""5"",""0.0000"""
"Santa Ana,""1990"",""6"",""2.0000"""
"Santa Ana,""1992"",""5"",""3.0000"""
"Santa Ana,""1992"",""6"",""-24.0000"""
"Santa Ana,""1992"",""8"",""-8.0000"""
"Santa Ana,""1994"",""2"",""-1.0000"""
"Santa Ana,""1994"",""7"",""-3.0000"""
"Santa Ana,""1994"",""10"",""-2.0000"""
"Santa Ana,""1997"",""11"",""99.0000"""
"Santa Ana,""1998"",""8"",""0.0000"""
"Santa Ana,""1999"",""5"",""-6.0000"""
"Santa Ana,""1999"",""6"",""11.0000"""
"Santa Ana,""1999"",""8"",""9.0000"""
"Santa Ana,""1999"",""9"",""130.0000"""
"Santa Ana,""2000"",""1"",""-5.0000"""
"Santa Ana,""2000"",""5"",""34.0000"""
"Santa Ana,""2002"",""10"",""2.0000"""
"Santa Ana,""2003"",""5"",""8.0000"""
"Santa Ana,""2003"",""12"",""-12.0000"""
"Santa Ana,""2004"",""10"",""-24.0000"""
"Santa Ana,""2004"",""11"",""5.0000"""
"Santa Ana,""2005"",""2"",""-6.0000"""
"Santa Ana,""2006"",""7"",""-16.0000"""
"Santa Ana,""2007"",""1"",""-7.6667"""
"Santa Ana,""2007"",""6"",""5.0000"""
"Santa Ana,""2007"",""12"",""0.0000"""
"Santa Ana,""2008"",""11"",""-8.0000"""
"Santa Ana,""2008"",""12"",""19.0000"""
"Santa Barbara,""2004"",""10"",""2.0000"""
"Santa Barbara,""2005"",""4"",""-10.0000"""
"Santa Barbara,""2008"",""1"",""14.0000"""
"Santa Maria,""2004"",""7"",""-2.0000"""
"Sarasota,""1988"",""12"",""9.0000"""
"Sarasota,""1990"",""5"",""-10.0000"""
"Sarasota,""1997"",""7"",""-6.0000"""
"Sarasota,""1998"",""9"",""0.0000"""
"Sarasota,""2000"",""9"",""-32.0000"""
"Sarasota,""2008"",""10"",""7.0000"""
"Savannah,""1990"",""7"",""-7.0000"""
"Savannah,""1991"",""6"",""-9.0000"""
"Savannah,""1993"",""5"",""-1.0000"""
"Savannah,""2000"",""4"",""11.0000"""
"Savannah,""2000"",""6"",""-9.0000"""
"Savannah,""2004"",""1"",""109.0000"""
"Savannah,""2004"",""7"",""2.0000"""
"Savannah,""2004"",""9"",""-18.0000"""
"Savannah,""2005"",""10"",""9.0000"""
"Savannah,""2006"",""11"",""-15.0000"""
"Savannah,""2007"",""12"",""50.0000"""
"Savannah,""2008"",""4"",""50.0000"""
"Seattle,""1987"",""11"",""5.0000"""
"Seattle,""1988"",""3"",""4.0000"""
"Seattle,""1988"",""7"",""4.0000"""
"Seattle,""1989"",""7"",""15.0000"""
"Seattle,""1990"",""3"",""0.0000"""
"Seattle,""1990"",""5"",""-6.0000"""
"Seattle,""1990"",""12"",""-5.0000"""
"Seattle,""1991"",""1"",""-0.5000"""
"Seattle,""1991"",""4"",""-2.0000"""
"Seattle,""1991"",""9"",""-9.0000"""
"Seattle,""1992"",""6"",""21.0000"""
"Seattle,""1992"",""10"",""43.0000"""
"Seattle,""1993"",""3"",""48.0000"""
"Seattle,""1993"",""12"",""4.0000"""
"Seattle,""1994"",""4"",""5.0000"""
"Seattle,""1994"",""8"",""-13.0000"""
"Seattle,""1994"",""10"",""-1.0000"""
"Seattle,""1994"",""11"",""-7.0000"""
"Seattle,""1995"",""1"",""22.0000"""
"Seattle,""1995"",""4"",""1.0000"""
"Seattle,""1995"",""7"",""-7.0000"""
"Seattle,""1995"",""9"",""-7.0000"""
"Seattle,""1996"",""1"",""4.0000"""
"Seattle,""1996"",""4"",""10.0000"""
"Seattle,""1997"",""7"",""-5.0000"""
"Seattle,""1998"",""1"",""-1.0000"""
"Seattle,""1998"",""12"",""-15.0000"""
"Seattle,""1999"",""11"",""16.5000"""
"Seattle,""2000"",""1"",""-16.0000"""
"Seattle,""2000"",""3"",""52.0000"""
"Seattle,""2000"",""4"",""-9.0000"""
"Seattle,""2000"",""6"",""91.0000"""
"Seattle,""2000"",""9"",""-3.0000"""
"Seattle,""2001"",""6"",""-1.0000"""
"Seattle,""2002"",""3"",""-8.0000"""
"Seattle,""2002"",""5"",""-9.5000"""
"Seattle,""2002"",""7"",""0.0000"""
"Seattle,""2002"",""8"",""-17.0000"""
"Seattle,""2002"",""9"",""-8.0000"""
"Seattle,""2003"",""3"",""-10.0000"""
"Seattle,""2003"",""5"",""-9.0000"""
"Seattle,""2003"",""7"",""-10.0000"""
"Seattle,""2004"",""3"",""-4.0000"""
"Seattle,""2004"",""5"",""3.0000"""
"Seattle,""2004"",""6"",""-9.0000"""
"Seattle,""2005"",""6"",""-2.0000"""
"Seattle,""2005"",""9"",""-1.0000"""
"Seattle,""2005"",""11"",""-10.0000"""
"Seattle,""2006"",""1"",""29.0000"""
"Seattle,""2006"",""3"",""22.0000"""
"Seattle,""2006"",""11"",""35.0000"""
"Seattle,""2007"",""3"",""12.5000"""
"Seattle,""2007"",""5"",""1.5000"""
"Seattle,""2007"",""8"",""60.0000"""
"Seattle,""2007"",""10"",""2.0000"""
"Seattle,""2007"",""11"",""-8.0000"""
"Seattle,""2008"",""1"",""6.0000"""
"Seattle,""2008"",""4"",""-24.0000"""
"Seattle,""2008"",""7"",""1.0000"""
"Seattle,""2008"",""8"",""-11.0000"""
"Seattle,""2008"",""9"",""-16.5000"""
"Seattle,""2008"",""10"",""-4.0000"""
"Seattle,""2008"",""12"",""-4.0000"""
"Shreveport,""1992"",""5"",""8.0000"""
"Shreveport,""1995"",""12"",""8.0000"""
"Shreveport,""2001"",""6"",""-11.0000"""
"Shreveport,""2003"",""3"",""-26.0000"""
"Shreveport,""2008"",""8"",""-10.0000"""
"Sioux Falls,""1995"",""12"",""1.0000"""
"Sioux Falls,""1998"",""11"",""-18.0000"""
"Sioux Falls,""1999"",""4"",""-16.0000"""
"Sioux Falls,""2007"",""8"",""44.0000"""
"Sitka,""2008"",""5"",""-16.0000"""
"South Bend,""1994"",""5"",""4.0000"""
"South Bend,""1996"",""5"",""-8.0000"""
"Spokane,""1988"",""8"",""3.0000"""
"Spokane,""1988"",""11"",""5.0000"""
"Spokane,""1992"",""4"",""-7.0000"""
"Spokane,""1993"",""7"",""47.0000"""
"Spokane,""1994"",""2"",""2.0000"""
"Spokane,""1996"",""6"",""-2.0000"""
"Spokane,""1998"",""9"",""-9.0000"""
"Spokane,""1999"",""3"",""-4.0000"""
"Spokane,""2004"",""10"",""1.0000"""
"Spokane,""2005"",""12"",""40.0000"""
"Spokane,""2006"",""10"",""0.0000"""
"Spokane,""2006"",""11"",""-6.0000"""
"Spokane,""2007"",""3"",""-12.5000"""
"Springfield,""1999"",""3"",""4.0000"""
"Springfield,""2003"",""9"",""-12.0000"""
"Springfield,""2008"",""3"",""-4.0000"""
"St Louis,""1987"",""12"",""18.0000"""
"St Louis,""1988"",""1"",""2.0000"""
"St Louis,""1988"",""5"",""-1.0000"""
"St Louis,""1988"",""6"",""49.0000"""
"St Louis,""1989"",""1"",""-17.0000"""
"St Louis,""1989"",""2"",""55.0000"""
"St Louis,""1989"",""4"",""56.0000"""
"St Louis,""1989"",""6"",""8.0000"""
"St Louis,""1989"",""7"",""-15.0000"""
"St Louis,""1989"",""8"",""12.0000"""
"St Louis,""1989"",""10"",""16.0000"""
"St Louis,""1989"",""12"",""7.0000"""
"St Louis,""1990"",""3"",""7.0000"""
"St Louis,""1990"",""5"",""11.0000"""
"St Louis,""1990"",""8"",""-14.0000"""
"St Louis,""1990"",""9"",""-2.0000"""
"St Louis,""1990"",""12"",""1.0000"""
"St Louis,""1991"",""1"",""-8.0000"""
"St Louis,""1991"",""6"",""2.0000"""
"St Louis,""1991"",""8"",""-7.0000"""
"St Louis,""1991"",""10"",""-3.0000"""
"St Louis,""1991"",""12"",""-3.0000"""
"St Louis,""1992"",""1"",""10.0000"""
"St Louis,""1992"",""4"",""6.0000"""
"St Louis,""1992"",""10"",""-4.5000"""
"St Louis,""1993"",""1"",""-2.0000"""
"St Louis,""1993"",""5"",""-8.5000"""
"St Louis,""1993"",""11"",""-3.0000"""
"St Louis,""1994"",""1"",""29.0000"""
"St Louis,""1994"",""5"",""27.0000"""
"St Louis,""1994"",""10"",""30.0000"""
"St Louis,""1995"",""2"",""16.0000"""
"St Louis,""1995"",""6"",""-2.0000"""
"St Louis,""1995"",""8"",""9.0000"""
"St Louis,""1995"",""9"",""11.0000"""
"St Louis,""1996"",""3"",""20.5000"""
"St Louis,""1996"",""5"",""12.0000"""
"St Louis,""1996"",""6"",""0.0000"""
"St Louis,""1996"",""8"",""17.5000"""
"St Louis,""1996"",""9"",""62.0000"""
"St Louis,""1996"",""10"",""-11.0000"""
"St Louis,""1997"",""3"",""-20.0000"""
"St Louis,""1997"",""5"",""-13.0000"""
"St Louis,""1997"",""8"",""23.0000"""
"St Louis,""1997"",""12"",""-8.0000"""
"St Louis,""1998"",""3"",""25.0000"""
"St Louis,""1998"",""7"",""-8.5000"""
"St Louis,""1998"",""10"",""-8.0000"""
"St Louis,""1998"",""11"",""-4.0000"""
"St Louis,""1998"",""12"",""-2.5000"""
"St Louis,""1999"",""3"",""-9.0000"""
"St Louis,""1999"",""7"",""-10.0000"""
"St Louis,""1999"",""9"",""4.0000"""
"St Louis,""1999"",""11"",""-18.0000"""
"St Louis,""1999"",""12"",""-13.0000"""
"St Louis,""2000"",""2"",""15.0000"""
"St Louis,""2000"",""3"",""-6.0000"""
"St Louis,""2000"",""9"",""-9.0000"""
"St Louis,""2000"",""10"",""28.0000"""
"St Louis,""2001"",""8"",""-4.0000"""
"St Louis,""2001"",""9"",""3.0000"""
"St Louis,""2002"",""5"",""-17.0000"""
"St Louis,""2002"",""8"",""-15.0000"""
"St Louis,""2002"",""10"",""-8.0000"""
"St Louis,""2002"",""11"",""-19.0000"""
"St Louis,""2002"",""12"",""-21.0000"""
"St Louis,""2003"",""3"",""13.0000"""
"St Louis,""2003"",""5"",""2.0000"""
"St Louis,""2003"",""8"",""13.0000"""
"St Louis,""2003"",""10"",""-28.0000"""
"St Louis,""2003"",""12"",""2.0000"""
"St Louis,""2005"",""3"",""-18.5000"""
"St Louis,""2005"",""4"",""44.0000"""
"St Louis,""2005"",""6"",""-12.0000"""
"St Louis,""2005"",""9"",""-5.0000"""
"St Louis,""2006"",""4"",""-16.0000"""
"St Louis,""2006"",""7"",""56.0000"""
"St Louis,""2006"",""9"",""4.0000"""
"St Louis,""2006"",""11"",""-8.0000"""
"St Louis,""2007"",""4"",""-11.0000"""
"St Louis,""2007"",""12"",""51.5000"""
"St Louis,""2008"",""1"",""-9.0000"""
"St Louis,""2008"",""3"",""-7.0000"""
"St Louis,""2008"",""8"",""2.0000"""
"St. Petersburg,""2003"",""4"",""14.0000"""
"Syracuse,""1988"",""4"",""-10.0000"""
"Syracuse,""1988"",""7"",""-2.0000"""
"Syracuse,""1988"",""9"",""1.0000"""
"Syracuse,""1988"",""10"",""-12.0000"""
"Syracuse,""1989"",""7"",""-3.0000"""
"Syracuse,""1990"",""3"",""-4.0000"""
"Syracuse,""1992"",""6"",""-4.0000"""
"Syracuse,""1993"",""9"",""-2.0000"""
"Syracuse,""1995"",""6"",""13.0000"""
"Syracuse,""1996"",""3"",""-11.0000"""
"Syracuse,""1997"",""2"",""16.0000"""
"Syracuse,""1998"",""3"",""-23.0000"""
"Syracuse,""1998"",""12"",""115.0000"""
"Syracuse,""1999"",""5"",""0.0000"""
"Syracuse,""1999"",""6"",""8.0000"""
"Syracuse,""2000"",""6"",""-7.0000"""
"Syracuse,""2004"",""5"",""18.0000"""
"Syracuse,""2006"",""1"",""-25.0000"""
"Syracuse,""2006"",""6"",""-18.0000"""
"Tallahassee,""1994"",""7"",""5.0000"""
"Tallahassee,""1995"",""4"",""7.0000"""
"Tallahassee,""2007"",""11"",""7.0000"""
"Tampa,""1987"",""11"",""10.0000"""
"Tampa,""1989"",""3"",""26.0000"""
"Tampa,""1989"",""4"",""-6.0000"""
"Tampa,""1990"",""2"",""0.0000"""
"Tampa,""1990"",""3"",""80.0000"""
"Tampa,""1990"",""9"",""-3.0000"""
"Tampa,""1992"",""12"",""9.0000"""
"Tampa,""1993"",""10"",""-3.0000"""
"Tampa,""1994"",""1"",""4.5000"""
"Tampa,""1994"",""3"",""14.0000"""
"Tampa,""1994"",""5"",""-12.0000"""
"Tampa,""1994"",""11"",""7.0000"""
"Tampa,""1995"",""2"",""-7.0000"""
"Tampa,""1995"",""4"",""-12.0000"""
"Tampa,""1997"",""3"",""-16.0000"""
"Tampa,""1997"",""7"",""-6.0000"""
"Tampa,""1998"",""5"",""7.0000"""
"Tampa,""1999"",""3"",""0.0000"""
"Tampa,""1999"",""5"",""12.0000"""
"Tampa,""1999"",""12"",""-7.0000"""
"Tampa,""2000"",""3"",""0.0000"""
"Tampa,""2000"",""11"",""-5.0000"""
"Tampa,""2000"",""12"",""-4.0000"""
"Tampa,""2002"",""8"",""2.0000"""
"Tampa,""2003"",""1"",""-3.0000"""
"Tampa,""2003"",""4"",""-7.0000"""
"Tampa,""2004"",""7"",""-11.0000"""
"Tampa,""2005"",""4"",""5.0000"""
"Tampa,""2005"",""9"",""5.0000"""
"Tampa,""2005"",""12"",""5.0000"""
"Tampa,""2006"",""1"",""-20.0000"""
"Tampa,""2006"",""5"",""17.0000"""
"Tampa,""2007"",""10"",""-1.0000"""
"Tampa,""2007"",""12"",""28.0000"""
"Tampa,""2008"",""5"",""31.0000"""
"Tampa,""2008"",""11"",""-9.0000"""
"Texarkana,""2002"",""9"",""0.0000"""
"Toledo,""1997"",""11"",""1.0000"""
"Toledo,""2007"",""6"",""-14.0000"""
"Traverse City,""1993"",""9"",""0.0000"""
"Traverse City,""2000"",""8"",""-6.0000"""
"Traverse City,""2008"",""5"",""-14.0000"""
"Tucson,""1987"",""12"",""78.0000"""
"Tucson,""1988"",""5"",""13.0000"""
"Tucson,""1988"",""8"",""-3.0000"""
"Tucson,""1990"",""11"",""-13.0000"""
"Tucson,""1993"",""7"",""-17.0000"""
"Tucson,""1994"",""6"",""3.0000"""
"Tucson,""1995"",""3"",""9.0000"""
"Tucson,""1995"",""5"",""-1.0000"""
"Tucson,""1997"",""1"",""13.0000"""
"Tucson,""2002"",""5"",""-12.0000"""
"Tucson,""2003"",""11"",""-17.0000"""
"Tucson,""2005"",""8"",""142.0000"""
"Tucson,""2006"",""3"",""-26.0000"""
"Tucson,""2006"",""10"",""63.0000"""
"Tulsa,""1988"",""11"",""-7.0000"""
"Tulsa,""1990"",""10"",""28.0000"""
"Tulsa,""1991"",""9"",""-4.0000"""
"Tulsa,""1994"",""8"",""-9.0000"""
"Tulsa,""1994"",""11"",""7.0000"""
"Tulsa,""1997"",""9"",""-6.0000"""
"Tulsa,""2002"",""2"",""9.0000"""
"Tulsa,""2002"",""9"",""-25.0000"""
"Tulsa,""2004"",""1"",""7.0000"""
"Tulsa,""2005"",""3"",""34.0000"""
"Tulsa,""2005"",""7"",""10.0000"""
"Tulsa,""2005"",""8"",""-17.0000"""
"Tulsa,""2007"",""5"",""9.0000"""
"Tulsa,""2007"",""9"",""-14.0000"""
"Valparaiso,""2004"",""11"",""15.0000"""
"West Palm Beach,""1989"",""4"",""7.0000"""
"West Palm Beach,""1989"",""8"",""-4.0000"""
"West Palm Beach,""1990"",""4"",""6.0000"""
"West Palm Beach,""1990"",""9"",""4.0000"""
"West Palm Beach,""1993"",""5"",""6.0000"""
"West Palm Beach,""1995"",""3"",""2.0000"""
"West Palm Beach,""1996"",""8"",""14.0000"""
"West Palm Beach,""1996"",""12"",""-2.0000"""
"West Palm Beach,""1999"",""3"",""-6.0000"""
"West Palm Beach,""2000"",""3"",""-12.0000"""
"West Palm Beach,""2001"",""1"",""-1.0000"""
"West Palm Beach,""2002"",""9"",""-21.0000"""
"West Palm Beach,""2003"",""4"",""-6.0000"""
"West Palm Beach,""2003"",""11"",""-2.0000"""
"West Palm Beach,""2004"",""7"",""98.0000"""
"West Palm Beach,""2004"",""12"",""-4.0000"""
"West Palm Beach,""2005"",""3"",""-15.0000"""
"West Palm Beach,""2005"",""10"",""90.0000"""
"West Palm Beach,""2006"",""3"",""3.0000"""
"West Palm Beach,""2006"",""6"",""-18.0000"""
"White Plains,""1993"",""2"",""-6.0000"""
"White Plains,""1998"",""12"",""9.0000"""
"White Plains,""2003"",""11"",""-17.0000"""
"White Plains,""2007"",""3"",""111.0000"""
"Wichita,""1992"",""7"",""27.0000"""
"Wichita,""1995"",""4"",""12.0000"""
"Wichita,""1995"",""6"",""3.0000"""
"Wichita,""2001"",""12"",""9.0000"""
"Wichita,""2004"",""9"",""-12.0000"""
"Wichita,""2005"",""5"",""-2.0000"""
"Wichita,""2006"",""12"",""34.0000"""
"Wichita Falls,""2006"",""4"",""-10.0000"""
"Wilmington,""2003"",""12"",""-1.0000"""
"Wilmington,""2004"",""1"",""19.0000"""
"Windsor Locks,""1988"",""5"",""-19.0000"""
"Windsor Locks,""1988"",""6"",""-8.0000"""
"Windsor Locks,""1988"",""11"",""1.0000"""
"Windsor Locks,""1988"",""12"",""42.0000"""
"Windsor Locks,""1993"",""8"",""-5.0000"""
"Windsor Locks,""1994"",""4"",""-1.0000"""
"Windsor Locks,""1997"",""6"",""-16.0000"""
"Windsor Locks,""1998"",""5"",""38.0000"""
"Windsor Locks,""1998"",""10"",""-36.0000"""
"Windsor Locks,""1999"",""2"",""-25.0000"""
"Windsor Locks,""2000"",""5"",""-30.0000"""
"Windsor Locks,""2000"",""8"",""4.0000"""
"Windsor Locks,""2001"",""8"",""-2.0000"""
"Windsor Locks,""2001"",""11"",""-18.0000"""
"Windsor Locks,""2001"",""12"",""11.0000"""
"Windsor Locks,""2002"",""11"",""-8.0000"""
"Windsor Locks,""2003"",""12"",""-14.0000"""
"Windsor Locks,""2004"",""9"",""-3.0000"""
"Windsor Locks,""2005"",""11"",""-15.0000"""
"Windsor Locks,""2006"",""9"",""-4.0000"""
"Windsor Locks,""2006"",""10"",""-9.0000"""
"Windsor Locks,""2008"",""5"",""7.0000"""
"Windsor Locks,""2008"",""12"",""8.0000"""
"Wrangell,""1989"",""3"",""-10.0000"""
"Wrangell,""1998"",""9"",""35.0000"""
"Yakutat,""1992"",""6"",""55.0000"""
"Yuma,""1992"",""4"",""5.0000"""
"Yuma,""1992"",""9"",""6.0000"""
"Yuma,""2007"",""1"",""45.0000"""
